ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,is_local,primary_color,added_by.id,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.href,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
31,0.192,0.955,0,-6.303,1,0.255,0.0011,1.95E-05,0.381,0.273,166.663,3CJ9qlkSdHnYC9G1nx75Xz,4,2018-03-15T21:51:57Z,FALSE,NA,kesarleon,1,140786,FALSE,FALSE,https://api.spotify.com/v1/tracks/3CJ9qlkSdHnYC9G1nx75Xz,FALSE,Como Caramelo de Limón,23,https://p.scdn.co/mp3-preview/57624ba60f0c8954495eee52c2d4df1adf6ba830?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,26,track,spotify:track:3CJ9qlkSdHnYC9G1nx75Xz,album,https://api.spotify.com/v1/albums/6vUHKB1kDBSsJXGcZUrI4s,6vUHKB1kDBSsJXGcZUrI4s,Vida Monotona,2003,year,32,album,spotify:album:6vUHKB1kDBSsJXGcZUrI4s,https://open.spotify.com/album/6vUHKB1kDBSsJXGcZUrI4s,ARG601010469,https://open.spotify.com/track/3CJ9qlkSdHnYC9G1nx75Xz,NA,C,major,C major
32,0.687,0.387,11,-9.842,0,0.0273,0.203,0.000335,0.0913,0.602,112.722,2jEjxOyKqMpkcThWl697hf,4,2018-03-15T22:08:34Z,FALSE,NA,kesarleon,1,185826,FALSE,FALSE,https://api.spotify.com/v1/tracks/2jEjxOyKqMpkcThWl697hf,FALSE,El Loco,64,https://p.scdn.co/mp3-preview/ad132b59d7fd67da8b622522b65aad31c4aa45ad?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,6,track,spotify:track:2jEjxOyKqMpkcThWl697hf,album,https://api.spotify.com/v1/albums/2VMsGuuC4CDcyZ8qp7njWh,2VMsGuuC4CDcyZ8qp7njWh,Jessico,25/07/2001,day,12,album,spotify:album:2VMsGuuC4CDcyZ8qp7njWh,https://open.spotify.com/album/2VMsGuuC4CDcyZ8qp7njWh,ARF470100018,https://open.spotify.com/track/2jEjxOyKqMpkcThWl697hf,NA,B,minor,B minor
33,0.686,0.84,11,-6.265,0,0.164,0.138,2.35E-06,0.133,0.492,179.939,6sKKGGCuMDKiP9HProsMah,4,2018-03-15T22:10:47Z,FALSE,NA,kesarleon,1,207986,FALSE,FALSE,https://api.spotify.com/v1/tracks/6sKKGGCuMDKiP9HProsMah,FALSE,Baile De Los Pobres,58,https://p.scdn.co/mp3-preview/8281f2da015abf1c214c922543a608b17afcec41?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:6sKKGGCuMDKiP9HProsMah,album,https://api.spotify.com/v1/albums/3yqcj5G3zkeXuWIx6cjQgx,3yqcj5G3zkeXuWIx6cjQgx,Entren Los Que Quieran,19/11/2010,day,14,album,spotify:album:3yqcj5G3zkeXuWIx6cjQgx,https://open.spotify.com/album/3yqcj5G3zkeXuWIx6cjQgx,USSD11000255,https://open.spotify.com/track/6sKKGGCuMDKiP9HProsMah,NA,B,minor,B minor
34,0.691,0.805,2,-6.81,0,0.0947,0.59,0,0.0975,0.866,142.503,1xuYajTJZh8zZrPRmUaagf,3,2018-03-15T22:10:57Z,FALSE,NA,kesarleon,1,301426,FALSE,FALSE,https://api.spotify.com/v1/tracks/1xuYajTJZh8zZrPRmUaagf,FALSE,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",64,https://p.scdn.co/mp3-preview/1994e3df6238e0566ca2ad7a9ca9237d6cc6a361?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,7,track,spotify:track:1xuYajTJZh8zZrPRmUaagf,album,https://api.spotify.com/v1/albums/3yqcj5G3zkeXuWIx6cjQgx,3yqcj5G3zkeXuWIx6cjQgx,Entren Los Que Quieran,19/11/2010,day,14,album,spotify:album:3yqcj5G3zkeXuWIx6cjQgx,https://open.spotify.com/album/3yqcj5G3zkeXuWIx6cjQgx,USSD11000423,https://open.spotify.com/track/1xuYajTJZh8zZrPRmUaagf,NA,D,minor,D minor
35,0.582,0.638,1,-8.282,0,0.0416,0.453,0,0.293,0.843,142.1,1drm8l2liOVSKeGawnMIR5,4,2018-03-15T23:56:52Z,FALSE,NA,kesarleon,1,130919,FALSE,FALSE,https://api.spotify.com/v1/tracks/1drm8l2liOVSKeGawnMIR5,FALSE,El Salvaje,1,https://p.scdn.co/mp3-preview/b6a6f25a6a39e34a66bfb4cc7053ee8d4e7ebd07?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,10,track,spotify:track:1drm8l2liOVSKeGawnMIR5,album,https://api.spotify.com/v1/albums/7zVuloWzaR2ZhRYX8BB9xX,7zVuloWzaR2ZhRYX8BB9xX,Jornada Sentimental,08/04/2013,day,12,album,spotify:album:7zVuloWzaR2ZhRYX8BB9xX,https://open.spotify.com/album/7zVuloWzaR2ZhRYX8BB9xX,MXF016600848,https://open.spotify.com/track/1drm8l2liOVSKeGawnMIR5,NA,C#,minor,C# minor
36,0.664,0.778,0,-6.761,1,0.197,0.505,0,0.334,0.724,90.936,1PT0H11VO2JSWjsCPR0CBd,4,2018-03-16T01:30:58Z,FALSE,NA,kesarleon,1,309606,FALSE,FALSE,https://api.spotify.com/v1/tracks/1PT0H11VO2JSWjsCPR0CBd,FALSE,Amor Libre,54,https://p.scdn.co/mp3-preview/27cdccfec91a5163e785b3f3c338d106e1edd470?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,15,track,spotify:track:1PT0H11VO2JSWjsCPR0CBd,album,https://api.spotify.com/v1/albums/1zrVeZHRsPsRWdnQSuUIYG,1zrVeZHRsPsRWdnQSuUIYG,Poesia Difusa,26/07/2003,day,18,album,spotify:album:1zrVeZHRsPsRWdnQSuUIYG,https://open.spotify.com/album/1zrVeZHRsPsRWdnQSuUIYG,ES6080363215,https://open.spotify.com/track/1PT0H11VO2JSWjsCPR0CBd,NA,C,major,C major
37,0.742,0.844,2,-6.441,1,0.111,0.0838,0,0.418,0.85,113.371,3v8PlUFGQQDBIk1J86waCo,4,2018-03-16T06:31:19Z,FALSE,NA,kesarleon,1,188240,FALSE,FALSE,https://api.spotify.com/v1/tracks/3v8PlUFGQQDBIk1J86waCo,FALSE,Should I Stay or Should I Go - Remastered,66,https://p.scdn.co/mp3-preview/767e69433abd76af00e098931e11153a416a3566?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,23,track,spotify:track:3v8PlUFGQQDBIk1J86waCo,compilation,https://api.spotify.com/v1/albums/3Zkggi5I9uH5x94DuN6u1S,3Zkggi5I9uH5x94DuN6u1S,Hits Back,26/08/2013,day,32,album,spotify:album:3Zkggi5I9uH5x94DuN6u1S,https://open.spotify.com/album/3Zkggi5I9uH5x94DuN6u1S,GBARL1200670,https://open.spotify.com/track/3v8PlUFGQQDBIk1J86waCo,NA,D,major,D major
38,0.547,0.733,9,-6.558,1,0.0433,0.0103,0.131,0.117,0.962,176.198,33iQW2OneB0oNh2NfrAzqW,4,2018-03-16T06:31:34Z,FALSE,NA,kesarleon,1,133440,FALSE,FALSE,https://api.spotify.com/v1/tracks/33iQW2OneB0oNh2NfrAzqW,FALSE,Blitzkrieg Bop - 2001 Remastered Version,0,NA,TRUE,1,track,spotify:track:33iQW2OneB0oNh2NfrAzqW,album,https://api.spotify.com/v1/albums/4X44NrhroDDaWXheAhcvYY,4X44NrhroDDaWXheAhcvYY,Ramones (Expanded),23/04/1976,day,22,album,spotify:album:4X44NrhroDDaWXheAhcvYY,https://open.spotify.com/album/4X44NrhroDDaWXheAhcvYY,USWB10900840,https://open.spotify.com/track/33iQW2OneB0oNh2NfrAzqW,NA,A,major,A major
39,0.323,0.946,9,-3.04,1,0.0606,0.000476,0.00914,0.0883,0.504,164.932,5pG2M0EQRjTBaNcK1Ozoed,4,2018-03-16T06:32:25Z,FALSE,NA,kesarleon,1,216573,FALSE,FALSE,https://api.spotify.com/v1/tracks/5pG2M0EQRjTBaNcK1Ozoed,FALSE,Nada Cambió Mi Amor,36,https://p.scdn.co/mp3-preview/3d8e3498dcfde2949a9d3fa364b55f64750ea75e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:5pG2M0EQRjTBaNcK1Ozoed,album,https://api.spotify.com/v1/albums/7Ewowvjkl84cSyHO2p7A48,7Ewowvjkl84cSyHO2p7A48,Museo De Cera,09/01/2006,day,14,album,spotify:album:7Ewowvjkl84cSyHO2p7A48,https://open.spotify.com/album/7Ewowvjkl84cSyHO2p7A48,ARF850600107,https://open.spotify.com/track/5pG2M0EQRjTBaNcK1Ozoed,NA,A,major,A major
40,0.429,0.938,5,-4.675,1,0.0619,0.00852,0.000257,0.241,0.339,141.94,1t3FOv0x8ofbmJBPhxBeB1,4,2018-03-16T06:32:35Z,FALSE,NA,kesarleon,1,268986,FALSE,FALSE,https://api.spotify.com/v1/tracks/1t3FOv0x8ofbmJBPhxBeB1,FALSE,Cerrito Y Santa Fe,23,https://p.scdn.co/mp3-preview/da62ab2b088382bff19a80b5044e8527359f3788?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,5,track,spotify:track:1t3FOv0x8ofbmJBPhxBeB1,album,https://api.spotify.com/v1/albums/7Ewowvjkl84cSyHO2p7A48,7Ewowvjkl84cSyHO2p7A48,Museo De Cera,09/01/2006,day,14,album,spotify:album:7Ewowvjkl84cSyHO2p7A48,https://open.spotify.com/album/7Ewowvjkl84cSyHO2p7A48,ARF850600109,https://open.spotify.com/track/1t3FOv0x8ofbmJBPhxBeB1,NA,F,major,F major
41,0.774,0.497,9,-10.155,1,0.0426,0.0666,5.94E-06,0.136,0.956,97.972,2uqxzjz5ehO69HMD7YUWMV,4,2018-03-16T13:01:45Z,FALSE,NA,kesarleon,1,250066,FALSE,FALSE,https://api.spotify.com/v1/tracks/2uqxzjz5ehO69HMD7YUWMV,FALSE,Un Pie Tras Otro Pie,54,https://p.scdn.co/mp3-preview/1cf9d995127731d7a74e9848967440540315b2cd?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,7,track,spotify:track:2uqxzjz5ehO69HMD7YUWMV,album,https://api.spotify.com/v1/albums/7fgHGpxFOYzXjITOZ2e2Ht,7fgHGpxFOYzXjITOZ2e2Ht,Entrega Total,1998,year,14,album,spotify:album:7fgHGpxFOYzXjITOZ2e2Ht,https://open.spotify.com/album/7fgHGpxFOYzXjITOZ2e2Ht,MXF149700121,https://open.spotify.com/track/2uqxzjz5ehO69HMD7YUWMV,NA,A,major,A major
42,0.406,0.583,4,-5.386,0,0.0364,0.131,0,0.0726,0.159,169.56,2ari7pMhMTKsdwdbhMtiIQ,4,2018-03-16T13:05:31Z,FALSE,NA,kesarleon,2,259653,FALSE,FALSE,https://api.spotify.com/v1/tracks/2ari7pMhMTKsdwdbhMtiIQ,FALSE,Llama Por Favor,46,NA,TRUE,7,track,spotify:track:2ari7pMhMTKsdwdbhMtiIQ,album,https://api.spotify.com/v1/albums/5IMe9Wn2Ey8S9xOjwhsUKc,5IMe9Wn2Ey8S9xOjwhsUKc,La Más Completa Colección,01/01/2009,day,30,album,spotify:album:5IMe9Wn2Ey8S9xOjwhsUKc,https://open.spotify.com/album/5IMe9Wn2Ey8S9xOjwhsUKc,MXUM70803689,https://open.spotify.com/track/2ari7pMhMTKsdwdbhMtiIQ,NA,E,minor,E minor
43,0.76,0.891,11,-5.852,0,0.0372,0.0226,0.0868,0.298,0.966,120.265,4Hff1IjRbLGeLgFgxvHflk,4,2018-03-16T14:17:07Z,FALSE,NA,kesarleon,1,244999,FALSE,FALSE,https://api.spotify.com/v1/tracks/4Hff1IjRbLGeLgFgxvHflk,FALSE,DARE,73,https://p.scdn.co/mp3-preview/6ea35c0521ab0de6cddba222138e578039410b5e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,12,track,spotify:track:4Hff1IjRbLGeLgFgxvHflk,album,https://api.spotify.com/v1/albums/0bUTHlWbkSQysoM3VsWldT,0bUTHlWbkSQysoM3VsWldT,Demon Days,23/05/2005,day,15,album,spotify:album:0bUTHlWbkSQysoM3VsWldT,https://open.spotify.com/album/0bUTHlWbkSQysoM3VsWldT,GBAYE0500178,https://open.spotify.com/track/4Hff1IjRbLGeLgFgxvHflk,NA,B,minor,B minor
44,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,0d28khcov6AiegSCpG5TuT,4,2018-03-16T14:22:13Z,FALSE,NA,kesarleon,1,222640,FALSE,FALSE,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,FALSE,Feel Good Inc.,81,https://p.scdn.co/mp3-preview/7388c425022ced92b1caa7f73bcf0cb3080aee47?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,6,track,spotify:track:0d28khcov6AiegSCpG5TuT,album,https://api.spotify.com/v1/albums/0bUTHlWbkSQysoM3VsWldT,0bUTHlWbkSQysoM3VsWldT,Demon Days,23/05/2005,day,15,album,spotify:album:0bUTHlWbkSQysoM3VsWldT,https://open.spotify.com/album/0bUTHlWbkSQysoM3VsWldT,GBAYE0500172,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,NA,F#,major,F# major
45,0.394,0.416,0,-7.047,1,0.03,0.872,4.44E-06,0.111,0.201,147.266,5CaADHIi7ksj6XN4dAKWCF,3,2018-03-16T14:23:09Z,FALSE,NA,kesarleon,1,250426,FALSE,FALSE,https://api.spotify.com/v1/tracks/5CaADHIi7ksj6XN4dAKWCF,FALSE,Let Them Talk,30,https://p.scdn.co/mp3-preview/3387975c1dc083519e7139231e976d6bf5ccde45?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,15,track,spotify:track:5CaADHIi7ksj6XN4dAKWCF,album,https://api.spotify.com/v1/albums/4cXN5lJTFaFFfzFWaihRfm,4cXN5lJTFaFFfzFWaihRfm,Let Them Talk,18/04/2011,day,15,album,spotify:album:4cXN5lJTFaFFfzFWaihRfm,https://open.spotify.com/album/4cXN5lJTFaFFfzFWaihRfm,GBAHT1100024,https://open.spotify.com/track/5CaADHIi7ksj6XN4dAKWCF,NA,C,major,C major
46,0.656,0.707,11,-4.203,0,0.0692,0.29,0,0.325,0.638,165.98,6jGgYKzoKFZxV2whojKcKz,4,2018-03-17T03:36:23Z,FALSE,NA,kesarleon,1,249293,FALSE,FALSE,https://api.spotify.com/v1/tracks/6jGgYKzoKFZxV2whojKcKz,FALSE,Tu Recuerdo Divino (feat. Los Ángeles Azules) - Versión Bodas,62,https://p.scdn.co/mp3-preview/37856c093c7f4e54573119b5dc7ed70c737bb1fd?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,11,track,spotify:track:6jGgYKzoKFZxV2whojKcKz,album,https://api.spotify.com/v1/albums/6UlH9VLq1S6TJtY0xojINt,6UlH9VLq1S6TJtY0xojINt,Romántico Desliz,24/06/2014,day,13,album,spotify:album:6UlH9VLq1S6TJtY0xojINt,https://open.spotify.com/album/6UlH9VLq1S6TJtY0xojINt,MXF011400240,https://open.spotify.com/track/6jGgYKzoKFZxV2whojKcKz,NA,B,minor,B minor
47,0.62,0.393,8,-10.825,1,0.0333,0.884,0,0.122,0.512,147.933,7ji21BRR5NpJC4rWdsyJAP,4,2018-03-17T03:38:04Z,FALSE,NA,kesarleon,1,236360,FALSE,FALSE,https://api.spotify.com/v1/tracks/7ji21BRR5NpJC4rWdsyJAP,FALSE,Sexo Pudor Y Lágrimas,63,NA,TRUE,1,track,spotify:track:7ji21BRR5NpJC4rWdsyJAP,album,https://api.spotify.com/v1/albums/0adtB6rl7NTp71HFwLmk1v,0adtB6rl7NTp71HFwLmk1v,"Sexo, Pudor Y Lagrimas: Remixes",01/01/1999,day,6,album,spotify:album:0adtB6rl7NTp71HFwLmk1v,https://open.spotify.com/album/0adtB6rl7NTp71HFwLmk1v,MXF069990152,https://open.spotify.com/track/7ji21BRR5NpJC4rWdsyJAP,NA,G#,major,G# major
48,0.744,0.147,11,-14.615,0,0.0785,0.787,3.62E-05,0.168,0.756,82.328,4ps6com1cM0BGMdKFt1FKn,4,2018-03-17T03:42:04Z,FALSE,NA,kesarleon,1,148506,FALSE,FALSE,https://api.spotify.com/v1/tracks/4ps6com1cM0BGMdKFt1FKn,FALSE,Hoochie Coochie Man,22,NA,TRUE,5,track,spotify:track:4ps6com1cM0BGMdKFt1FKn,compilation,https://api.spotify.com/v1/albums/3mhh16bqaJxngVNRggEOv5,3mhh16bqaJxngVNRggEOv5,Harmonica Blues 101,24/06/2015,day,101,album,spotify:album:3mhh16bqaJxngVNRggEOv5,https://open.spotify.com/album/3mhh16bqaJxngVNRggEOv5,USMC17248203,https://open.spotify.com/track/4ps6com1cM0BGMdKFt1FKn,NA,B,minor,B minor
49,0.755,0.545,9,-10.027,0,0.0646,0.944,0.000118,0.144,0.964,149.807,00SmB7n85SKROGjybsyq5i,4,2018-03-17T03:43:44Z,FALSE,NA,kesarleon,1,158426,FALSE,FALSE,https://api.spotify.com/v1/tracks/00SmB7n85SKROGjybsyq5i,FALSE,Bongo Bong,66,https://p.scdn.co/mp3-preview/d36084437a116cac1cea98f32d37a02a42e07b1e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:00SmB7n85SKROGjybsyq5i,album,https://api.spotify.com/v1/albums/3xoAUqjKs7Ps7wR26VAMbq,3xoAUqjKs7Ps7wR26VAMbq,Clandestino,06/10/1998,day,16,album,spotify:album:3xoAUqjKs7Ps7wR26VAMbq,https://open.spotify.com/album/3xoAUqjKs7Ps7wR26VAMbq,FRZ189800013,https://open.spotify.com/track/00SmB7n85SKROGjybsyq5i,NA,A,minor,A minor
50,0.649,0.438,9,-12.859,0,0.0357,0.911,0.759,0.136,0.932,149.897,7Deb4scGmEv4fY2CZcVnSb,4,2018-03-17T03:44:32Z,FALSE,NA,kesarleon,1,122760,FALSE,FALSE,https://api.spotify.com/v1/tracks/7Deb4scGmEv4fY2CZcVnSb,FALSE,Je ne t'aime plus,60,https://p.scdn.co/mp3-preview/33640f5fefb5dd696c3350becfa3e620783c0ad7?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,4,track,spotify:track:7Deb4scGmEv4fY2CZcVnSb,album,https://api.spotify.com/v1/albums/3xoAUqjKs7Ps7wR26VAMbq,3xoAUqjKs7Ps7wR26VAMbq,Clandestino,06/10/1998,day,16,album,spotify:album:3xoAUqjKs7Ps7wR26VAMbq,https://open.spotify.com/album/3xoAUqjKs7Ps7wR26VAMbq,FRZ189800014,https://open.spotify.com/track/7Deb4scGmEv4fY2CZcVnSb,NA,A,minor,A minor
51,0.479,0.879,11,-6.369,0,0.127,0.0506,6.51E-06,0.864,0.653,169.351,6UhEDVG3Q98EBFlH8E9EHO,4,2018-03-17T03:45:22Z,FALSE,NA,kesarleon,1,216666,FALSE,FALSE,https://api.spotify.com/v1/tracks/6UhEDVG3Q98EBFlH8E9EHO,FALSE,Mr Bobby,0,NA,TRUE,12,track,spotify:track:6UhEDVG3Q98EBFlH8E9EHO,album,https://api.spotify.com/v1/albums/1JQi5yIgP8hFMn0K5GkJkj,1JQi5yIgP8hFMn0K5GkJkj,Radio Bemba Sound System (Live),17/09/2002,day,29,album,spotify:album:1JQi5yIgP8hFMn0K5GkJkj,https://open.spotify.com/album/1JQi5yIgP8hFMn0K5GkJkj,FR84R0200018,https://open.spotify.com/track/6UhEDVG3Q98EBFlH8E9EHO,NA,B,minor,B minor
52,0.739,0.715,0,-4.778,0,0.032,0.208,0.00016,0.0715,0.802,93.009,0Nu6imCST402KkLHa0W8TX,4,2018-03-17T03:51:46Z,FALSE,NA,kesarleon,1,216986,FALSE,FALSE,https://api.spotify.com/v1/tracks/0Nu6imCST402KkLHa0W8TX,FALSE,Mis Sentimientos,0,NA,TRUE,7,track,spotify:track:0Nu6imCST402KkLHa0W8TX,album,https://api.spotify.com/v1/albums/57BIbqrh02BScPM2tKS5mD,57BIbqrh02BScPM2tKS5mD,Cómo Te Voy a Olvidar ¡Edición de Súper Lujo!,25/02/2014,day,19,album,spotify:album:57BIbqrh02BScPM2tKS5mD,https://open.spotify.com/album/57BIbqrh02BScPM2tKS5mD,MX1721300421,https://open.spotify.com/track/0Nu6imCST402KkLHa0W8TX,NA,C,minor,C minor
53,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75E-05,0.359,0.514,136.205,4QlzkaRHtU8gAdwqjWmO8n,4,2018-03-17T06:32:27Z,FALSE,NA,LMM,1,215160,FALSE,FALSE,https://api.spotify.com/v1/tracks/4QlzkaRHtU8gAdwqjWmO8n,FALSE,Friday I'm In Love,75,NA,TRUE,7,track,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,album,https://api.spotify.com/v1/albums/0aEL0zQ4XLuxQP0j7sLlS1,0aEL0zQ4XLuxQP0j7sLlS1,Wish,01/01/1992,day,12,album,spotify:album:0aEL0zQ4XLuxQP0j7sLlS1,https://open.spotify.com/album/0aEL0zQ4XLuxQP0j7sLlS1,GBALB9200002,https://open.spotify.com/track/4QlzkaRHtU8gAdwqjWmO8n,NA,C,minor,C minor
54,0.738,0.483,6,-8.915,0,0.0403,0.0262,0.616,0.106,0.355,93.458,23khhseCLQqVMCIT1WMAns,4,2018-03-17T06:32:47Z,FALSE,NA,LMM,1,285014,FALSE,FALSE,https://api.spotify.com/v1/tracks/23khhseCLQqVMCIT1WMAns,FALSE,Magic,73,https://p.scdn.co/mp3-preview/4bbc6c3a61b175ca895e0f5a2ab79804f290b263?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:23khhseCLQqVMCIT1WMAns,album,https://api.spotify.com/v1/albums/2G4AUqfwxcV1UdQjm2ouYr,2G4AUqfwxcV1UdQjm2ouYr,Ghost Stories,19/05/2014,day,9,album,spotify:album:2G4AUqfwxcV1UdQjm2ouYr,https://open.spotify.com/album/2G4AUqfwxcV1UdQjm2ouYr,GBAYE1400206,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,NA,F#,minor,F# minor
55,0.632,0.819,0,-9.01,1,0.0362,0.109,0.0105,0.233,0.645,150.377,7HlULtRMJSTzorUMebka0f,4,2018-03-17T06:42:00Z,FALSE,NA,LMM,1,233733,FALSE,FALSE,https://api.spotify.com/v1/tracks/7HlULtRMJSTzorUMebka0f,FALSE,A un minuto de ti,65,https://p.scdn.co/mp3-preview/d767a15a8bda5c18e0fc7ef6566cd20d9670c840?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:7HlULtRMJSTzorUMebka0f,album,https://api.spotify.com/v1/albums/16RM2JFvsvSSSlylWmxhSV,16RM2JFvsvSSSlylWmxhSV,Naufragios,19/10/1992,day,13,album,spotify:album:16RM2JFvsvSSSlylWmxhSV,https://open.spotify.com/album/16RM2JFvsvSSSlylWmxhSV,ES5019269000,https://open.spotify.com/track/7HlULtRMJSTzorUMebka0f,NA,C,major,C major
56,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.00013,0.234,0.285,173.365,3AJwUDP919kvQ9QcozQPxg,4,2018-03-17T06:42:57Z,FALSE,NA,LMM,1,266773,FALSE,FALSE,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,FALSE,Yellow,83,https://p.scdn.co/mp3-preview/c119ca773ef844108da21c4679dc54c007cf0926?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,5,track,spotify:track:3AJwUDP919kvQ9QcozQPxg,album,https://api.spotify.com/v1/albums/6ZG5lRT77aJ3btmArcykra,6ZG5lRT77aJ3btmArcykra,Parachutes,10/07/2000,day,10,album,spotify:album:6ZG5lRT77aJ3btmArcykra,https://open.spotify.com/album/6ZG5lRT77aJ3btmArcykra,GBAYE0000267,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,NA,B,major,B major
57,0.677,0.758,2,-6.652,1,0.0614,0.27,0,0.232,0.937,84.994,16Ns8X6seobYxV0CHu0SRt,4,2018-03-17T06:43:23Z,FALSE,NA,LMM,1,222720,FALSE,FALSE,https://api.spotify.com/v1/tracks/16Ns8X6seobYxV0CHu0SRt,FALSE,Ay Amor,0,NA,TRUE,2,track,spotify:track:16Ns8X6seobYxV0CHu0SRt,album,https://api.spotify.com/v1/albums/3sQvDeYXGWGP5vbeSwfp3G,3sQvDeYXGWGP5vbeSwfp3G,De Plaza en Plaza,30/09/2016,day,13,album,spotify:album:3sQvDeYXGWGP5vbeSwfp3G,https://open.spotify.com/album/3sQvDeYXGWGP5vbeSwfp3G,MX1721600809,https://open.spotify.com/track/16Ns8X6seobYxV0CHu0SRt,NA,D,major,D major
58,0.602,0.325,11,-10.225,0,0.257,0.385,0.00117,0.164,0.857,200.258,0HonosAoidj8s4JjL12NvQ,4,2018-03-17T06:45:05Z,FALSE,NA,LMM,1,302013,FALSE,FALSE,https://api.spotify.com/v1/tracks/0HonosAoidj8s4JjL12NvQ,FALSE,Llévame en un Beso,0,NA,TRUE,1,track,spotify:track:0HonosAoidj8s4JjL12NvQ,album,https://api.spotify.com/v1/albums/1urtd3G8yrJPIoEMM61cQI,1urtd3G8yrJPIoEMM61cQI,Película Muda Segunda Parte,05/08/2016,day,15,album,spotify:album:1urtd3G8yrJPIoEMM61cQI,https://open.spotify.com/album/1urtd3G8yrJPIoEMM61cQI,MX5341600001,https://open.spotify.com/track/0HonosAoidj8s4JjL12NvQ,NA,B,minor,B minor
59,0.817,0.638,2,-8.15,0,0.0348,0.535,1.59E-06,0.131,0.829,89.038,4yT3NvbUee10msJkc0t35v,4,2018-03-17T06:46:03Z,FALSE,NA,LMM,1,237106,FALSE,FALSE,https://api.spotify.com/v1/tracks/4yT3NvbUee10msJkc0t35v,FALSE,Nunca Es Suficiente,48,https://p.scdn.co/mp3-preview/6d23b8621a270fde8e1fe8b3506296d956a33708?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:4yT3NvbUee10msJkc0t35v,single,https://api.spotify.com/v1/albums/0s66rfepKMHfaEFGwqhxqA,0s66rfepKMHfaEFGwqhxqA,Nunca Es Suficiente,10/02/2015,day,1,album,spotify:album:0s66rfepKMHfaEFGwqhxqA,https://open.spotify.com/album/0s66rfepKMHfaEFGwqhxqA,MXF011400583,https://open.spotify.com/track/4yT3NvbUee10msJkc0t35v,NA,D,minor,D minor
60,0.75,0.76,1,-4.836,1,0.198,0.187,0,0.0548,0.893,183.817,70lnL3QaSOIIyMa2X9aVRL,4,2018-03-17T06:50:20Z,FALSE,NA,LMM,1,195213,FALSE,FALSE,https://api.spotify.com/v1/tracks/70lnL3QaSOIIyMa2X9aVRL,FALSE,Perro Fiel (feat. Nicky Jam),69,https://p.scdn.co/mp3-preview/563a0140deefc0d24f2ccceca5b1710b46993de2?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,6,track,spotify:track:70lnL3QaSOIIyMa2X9aVRL,album,https://api.spotify.com/v1/albums/6bUxh58rYTL67FS8dyTKMN,6bUxh58rYTL67FS8dyTKMN,El Dorado,26/05/2017,day,13,album,spotify:album:6bUxh58rYTL67FS8dyTKMN,https://open.spotify.com/album/6bUxh58rYTL67FS8dyTKMN,USSD11700143,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,NA,C#,major,C# major
